Estado civil,Nacionalidade,Migração,Gênero,Idade na matrícula,Estrangeiro,Qualificação da mãe,Qualificação do pai,Ocupação da mãe,Ocupação do pai,Necessidades educacionais especiais,Devedor,Taxas de matrícula em dia,Bolsista,Taxa de desemprego,Taxa de inflação,PIB,Modo de inscrição,Ordem de inscrição,Curso,Frequência diurna/noturna   ,Qualificação prévia,disciplinas 1º semestre (creditadas),disciplinas 1º semestre (matriculadas),disciplinas 1º semestre (avaliações),disciplinas 1º semestre (aprovadas),disciplinas 1º semestre (nota),disciplinas 1º semestre (sem avaliações),disciplinas 2º semestre (creditadas),disciplinas 2º semestre (matriculadas),disciplinas 2º semestre (avaliações),disciplinas 2º semestre (aprovadas),disciplinas 2º semestre (nota),disciplinas 2º semestre (sem avaliações),Situação
1,1,0,0,37,0,19,19,9,4,0,0,1,0,8.9,1.4,3.51,7,1,8014,0,43,12,14,14,14,16.5,0,8,11,11,11,1.690.909.090.909.090,0,Graduado
1,1,1,0,20,0,14,14,90,90,0,0,1,0,7.6,2.6,0.32,43,1,9238,1,1,8,10,14,9,12.333.333.333.333.300,0,3,7,10,7,1.177.777.777.777.770,0,Graduado
1,1,1,0,18,0,19,3,3,2,0,0,1,0,15.5,2.8,-4.06,1,3,9500,1,1,0,7,8,7,1.259.125,0,0,8,11,7,12.820.000.000.000.000,0,Matriculado
1,1,1,1,19,0,19,19,9,9,0,0,1,0,8.9,1.4,3.51,1,1,9238,1,1,0,6,9,4,11.5,0,0,6,12,3,11.0,0,Desistente
1,1,1,1,23,0,38,37,5,9,0,0,1,1,15.5,2.8,-4.06,17,1,9003,1,1,17,18,19,18,11.894.736.842.105.200,0,12,13,13,13,12.923.076.923.076.900,0,Graduado
1,1,0,1,22,0,19,37,6,6,0,0,1,0,13.9,-0.3,0.79,17,1,9238,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,1,24,0,3,19,3,5,0,0,0,0,11.1,0.6,02.02,39,1,9254,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,1,22,0,4,4,4,2,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,0,6,13,5,13.0,0,0,6,13,2,11.5,0,Matriculado
1,1,0,1,26,0,1,38,5,6,0,0,1,0,13.9,-0.3,0.79,39,1,9003,1,1,0,6,9,0,0.0,0,0,6,6,0,0.0,0,Desistente
1,1,1,1,18,0,37,37,5,5,0,0,1,0,9.4,-0.8,-3.12,17,6,9773,1,1,0,6,6,6,15.166.666.666.666.600,0,0,6,6,6,14.833.333.333.333.300,0,Graduado
1,1,0,1,24,0,38,19,9,9,0,0,1,0,11.1,0.6,02.02,44,1,9130,1,39,2,6,8,4,11.75,0,1,6,8,2,13.5,0,Desistente
1,1,1,1,18,0,1,38,4,3,0,0,1,0,10.8,1.4,1.74,1,1,9119,1,1,0,5,5,0,0.0,0,0,5,6,1,15.0,0,Matriculado
1,1,1,1,26,0,1,38,7,8,0,0,1,0,11.1,0.6,02.02,1,1,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,0,1,27,0,37,37,9,4,0,0,1,0,16.2,0.3,-0.92,39,1,9254,1,19,0,6,11,3,11.333.333.333.333.300,0,0,6,10,3,14.75,0,Desistente
1,1,1,1,20,0,37,37,9,6,0,0,1,1,12.4,0.5,1.79,44,1,9003,1,39,0,6,10,5,12.6,0,0,6,6,5,13.2,0,Graduado
1,1,1,1,19,0,12,1,4,10,0,0,1,0,7.6,2.6,0.32,1,1,9119,1,1,0,5,10,0,0.0,0,0,5,10,1,14.0,3,Desistente
1,1,0,1,18,0,38,38,4,9,0,0,1,1,11.1,0.6,02.02,1,1,9085,1,1,0,6,8,6,15.5,0,0,6,9,4,15.5,0,Desistente
1,1,1,1,18,0,1,1,4,4,0,0,1,0,10.8,1.4,1.74,1,3,9500,1,1,0,8,8,7,12.365.714.285.714.200,0,0,8,8,7,12.365.714.285.714.200,0,Graduado
1,1,1,1,19,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,17,1,9670,1,1,0,6,7,5,13.2,0,0,6,10,5,13.25,0,Matriculado
1,1,1,1,34,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,43,1,9070,1,1,7,12,12,7,11.428.571.428.571.400,0,4,12,12,7,11.857.142.857.142.800,0,Matriculado
1,1,1,1,19,0,38,19,8,10,0,0,1,0,16.2,0.3,-0.92,1,1,9238,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,1,19,0,1,19,4,4,0,0,1,1,9.4,-0.8,-3.12,1,1,9773,1,1,0,6,10,4,14.0,0,0,6,9,6,12.333.333.333.333.300,0,Graduado
2,1,0,1,30,0,2,2,1,4,0,0,1,0,15.5,2.8,-4.06,39,1,9003,1,1,3,12,12,3,12.0,0,5,12,16,5,11.8,0,Desistente
1,1,0,1,22,0,1,3,9,3,0,0,0,0,10.8,1.4,1.74,43,1,9773,1,1,0,4,4,0,0.0,4,0,5,8,3,12.0,0,Desistente
1,1,0,1,19,0,3,38,1,9,0,0,0,0,15.5,2.8,-4.06,17,1,9147,1,1,0,5,13,4,10.0,0,0,5,7,3,11.333.333.333.333.300,0,Desistente
1,1,0,1,21,0,38,1,9,8,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,0,5,9,1,10.0,0,0,5,10,1,10.0,0,Desistente
1,1,1,1,22,0,37,37,9,9,0,0,0,0,7.6,2.6,0.32,1,2,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Desistente
1,1,0,1,19,0,37,37,9,9,0,0,1,1,10.8,1.4,1.74,1,1,9254,1,1,0,6,7,6,11.166.666.666.666.600,0,0,6,12,3,11.666.666.666.666.600,0,Matriculado
1,1,0,1,20,0,19,38,7,7,0,0,1,0,15.5,2.8,-4.06,1,1,9238,1,1,0,6,12,4,11.75,0,0,6,13,3,11.333.333.333.333.300,0,Matriculado
1,1,1,1,35,0,3,1,2,8,0,0,1,0,13.9,-0.3,0.79,39,1,9003,1,19,0,6,13,3,11.75,0,0,6,10,0,0.0,0,Desistente
1,1,1,1,20,0,37,37,9,9,0,0,1,0,7.6,2.6,0.32,16,2,9147,1,1,0,5,8,1,10.0,0,0,5,7,1,11.0,0,Desistente
1,1,0,1,21,0,6,11,4,5,0,0,1,0,7.6,2.6,0.32,1,1,9130,1,1,0,5,8,3,14.0,0,0,5,5,5,12.8,0,Graduado
1,1,0,1,27,0,34,34,99,99,0,1,0,0,7.6,2.6,0.32,39,1,9085,1,12,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
1,1,1,1,26,0,37,38,9,5,0,0,0,0,9.4,-0.8,-3.12,43,1,9773,1,1,0,6,12,3,12.0,0,0,6,15,0,0.0,0,Desistente
1,1,0,1,20,0,1,33,3,3,0,0,0,0,10.8,1.4,1.74,17,1,9773,1,1,0,6,10,0,0.0,0,0,5,10,0,0.0,0,Desistente
1,1,0,1,28,0,37,37,6,6,0,1,0,0,15.5,2.8,-4.06,39,1,9003,1,1,4,10,19,8,1.188.888.888.888.880,0,2,8,17,5,11.6,1,Desistente
1,1,1,1,19,0,19,38,9,7,0,0,1,0,11.1,0.6,02.02,1,3,9773,1,1,0,6,6,6,13.833.333.333.333.300,0,0,6,6,6,13.666.666.666.666.600,0,Graduado
1,1,0,1,47,0,37,19,9,9,0,0,0,0,12.7,3.7,-1.7,43,1,9991,0,1,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Desistente
4,1,0,1,55,0,37,37,4,9,0,0,0,0,10.8,1.4,1.74,39,1,9773,1,12,0,6,8,5,11.4,0,0,6,9,5,12.4,0,Desistente
1,1,1,1,39,0,37,37,5,9,0,0,1,0,16.2,0.3,-0.92,43,1,9003,1,1,0,6,8,0,0.0,0,1,6,8,2,11.0,0,Desistente
2,1,1,1,35,0,37,37,9,9,0,1,1,0,15.5,2.8,-4.06,1,1,9003,1,1,14,17,17,14,10.642.857.142.857.100,1,12,12,12,12,10.666.666.666.666.600,0,Desistente
1,1,0,1,32,0,37,29,0,4,0,0,0,0,7.6,2.6,0.32,39,1,9238,1,1,0,6,10,2,11.0,0,0,6,12,0,0.0,0,Desistente
1,1,1,1,20,0,3,12,2,9,0,0,1,0,8.9,1.4,3.51,1,4,9773,1,1,0,6,6,6,16.833.333.333.333.300,0,0,6,6,6,16.666.666.666.666.600,0,Graduado
1,1,0,1,36,0,37,37,9,9,0,0,1,0,12.7,3.7,-1.7,39,1,9254,1,1,0,6,8,6,13.571.428.571.428.500,0,0,6,9,5,13.2,0,Graduado
1,1,0,1,34,0,38,19,9,10,0,1,1,1,16.2,0.3,-0.92,39,1,9991,0,19,0,5,11,5,14.714.285.714.285.700,0,0,5,14,5,14.375,5,Graduado
1,1,1,1,21,0,38,19,0,2,0,0,1,0,9.4,-0.8,-3.12,1,1,9670,1,1,0,5,8,0,0.0,0,0,5,5,0,0.0,0,Desistente
1,1,0,1,42,0,37,19,3,10,0,0,1,1,13.9,-0.3,0.79,43,1,9991,0,1,0,5,14,1,10.0,0,0,5,14,1,11.0,0,Desistente
1,1,0,1,25,0,37,19,9,7,0,0,1,0,12.4,0.5,1.79,39,1,9003,1,19,0,6,15,1,11.0,0,0,6,13,4,11.75,0,Desistente
1,1,1,1,18,0,38,38,6,7,0,0,1,1,8.9,1.4,3.51,18,1,9773,1,1,0,6,6,1,11.0,0,0,6,0,0,0.0,0,Desistente
1,1,0,1,18,0,19,38,9,9,0,0,1,1,12.7,3.7,-1.7,1,1,9773,1,1,0,6,6,5,12.0,0,0,6,6,6,12.833.333.333.333.300,0,Graduado
1,1,1,1,19,0,38,19,9,7,0,0,1,0,7.6,2.6,0.32,1,2,9238,1,1,0,6,10,6,11.125,0,0,6,7,6,11.857.142.857.142.800,0,Graduado
1,1,0,1,34,0,3,19,4,6,0,1,0,0,13.9,-0.3,0.79,43,1,9085,1,1,2,6,13,3,11.333.333.333.333.300,0,0,6,8,2,11.5,0,Desistente
1,1,0,1,20,0,1,1,4,5,0,0,1,0,10.8,1.4,1.74,17,2,9773,1,1,0,6,15,2,12.0,0,0,6,12,0,0.0,0,Desistente
1,1,0,1,20,0,37,37,7,7,0,0,1,0,13.9,-0.3,0.79,1,1,9500,1,1,0,7,8,0,0.0,1,0,7,7,0,0.0,0,Desistente
1,1,0,1,21,0,19,19,4,9,0,0,1,0,10.8,1.4,1.74,17,1,9500,1,1,0,8,8,7,14.54,0,0,8,8,7,14.54,0,Graduado
1,1,1,1,19,0,1,19,3,10,0,0,1,0,12.4,0.5,1.79,44,1,9003,1,39,0,6,9,6,12.166.666.666.666.600,0,0,6,14,4,13.0,0,Graduado
1,1,0,1,31,0,1,1,4,4,0,1,0,0,9.4,-0.8,-3.12,39,1,9085,1,1,0,5,13,4,13.5,1,0,5,12,3,11.666.666.666.666.600,1,Desistente
1,1,0,1,21,0,1,37,4,5,0,0,1,0,11.1,0.6,02.02,17,1,9670,1,1,0,6,8,6,14.75,0,0,6,9,5,14.333.333.333.333.300,0,Graduado
1,1,0,1,20,0,38,38,9,9,0,0,1,1,13.9,-0.3,0.79,1,1,9147,1,1,0,5,8,5,12.375,0,0,5,7,5,11.666.666.666.666.600,0,Graduado
1,1,0,1,22,0,1,19,4,10,0,0,1,0,7.6,2.6,0.32,43,2,9500,1,6,0,7,7,6,12.733.333.333.333.300,0,0,7,7,6,12.733.333.333.333.300,0,Graduado
1,1,1,1,19,0,19,19,3,3,1,0,0,0,9.4,-0.8,-3.12,1,2,9070,1,1,0,6,9,4,12.5,0,0,6,6,0,0.0,0,Desistente
1,1,1,1,41,0,1,1,90,1,0,1,0,0,12.7,3.7,-1.7,39,1,9130,1,1,0,5,5,0,0.0,1,0,5,5,0,0.0,5,Desistente
1,1,1,1,27,0,34,34,0,0,0,0,1,0,7.6,2.6,0.32,43,1,9500,1,19,0,7,7,0,0.0,6,0,7,7,0,0.0,6,Desistente
1,1,0,0,19,0,1,1,4,10,0,0,1,0,13.9,-0.3,0.79,17,1,9500,1,1,0,7,7,7,1.344.285.714.285.710,0,0,8,8,7,13.771.428.571.428.500,0,Desistente
1,24,1,0,20,1,1,1,4,3,0,0,1,1,9.4,-0.8,-3.12,18,2,9500,1,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,Graduado
1,1,1,0,19,0,38,37,5,9,0,0,1,1,7.6,2.6,0.32,43,4,9500,1,6,0,7,7,6,13.55,0,0,7,7,6,13.55,0,Graduado
2,1,0,0,35,0,37,37,9,9,0,0,1,0,15.5,2.8,-4.06,39,1,9991,0,1,0,5,5,5,11.6,0,0,5,6,5,11.166.666.666.666.600,0,Graduado
1,1,1,0,22,0,19,12,7,3,0,0,1,0,13.9,-0.3,0.79,17,5,9773,1,1,0,6,7,6,13.571.428.571.428.500,0,0,6,7,6,15.285.714.285.714.200,0,Graduado
1,1,1,0,20,0,1,19,5,7,0,0,1,1,11.1,0.6,02.02,1,2,9254,1,1,0,6,6,6,13.833.333.333.333.300,0,0,6,6,6,15.0,0,Graduado
1,1,1,0,18,0,37,38,9,9,0,1,0,0,10.8,1.4,1.74,1,1,9670,1,1,0,6,7,4,11.25,0,0,6,9,4,10.857.142.857.142.800,0,Desistente
1,1,1,0,18,0,37,37,9,9,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,0,6,7,5,10.2,0,0,6,9,4,11.25,0,Graduado
1,1,0,0,30,0,1,37,9,5,0,0,1,0,10.8,1.4,1.74,7,1,9500,1,3,0,8,8,7,15.675.714.285.714.200,0,0,8,8,7,15.675.714.285.714.200,0,Graduado
1,1,0,0,18,0,38,38,9,7,0,1,1,1,11.1,0.6,02.02,18,1,9238,1,1,0,6,9,6,10.833.333.333.333.300,0,0,6,8,6,12.0,0,Graduado
1,1,1,0,20,0,19,19,7,8,0,0,1,1,12.4,0.5,1.79,1,1,9254,1,1,0,6,6,6,14.5,0,0,6,7,5,15.0,0,Matriculado
1,1,0,0,19,0,19,38,9,9,1,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,0,6,12,4,10.4,0,0,6,11,4,10.75,0,Matriculado
1,1,0,0,19,0,38,38,5,3,0,0,1,0,7.6,2.6,0.32,17,1,9085,1,1,0,5,7,5,13.0,1,0,5,7,5,13.333.333.333.333.300,0,Graduado
1,1,1,0,21,0,1,38,3,8,0,0,1,1,15.5,2.8,-4.06,1,2,9556,1,1,0,7,7,7,12.242.857.142.857.100,0,0,8,8,8,14.125,0,Graduado
1,1,1,0,21,0,1,19,141,182,0,1,1,0,8.9,1.4,3.51,18,1,9853,1,1,0,7,7,7,13.0,0,0,7,8,6,12.5,0,Matriculado
1,1,1,0,18,0,1,1,9,9,0,0,1,0,8.9,1.4,3.51,1,4,9670,1,1,0,6,6,6,14.166.666.666.666.600,0,0,6,7,6,13.428.571.428.571.400,0,Matriculado
1,1,1,0,18,0,1,1,5,7,0,0,1,1,12.7,3.7,-1.7,1,3,9147,1,1,0,5,11,4,14.25,0,0,5,7,4,12.5,0,Graduado
4,1,0,0,35,0,37,37,90,90,0,0,0,0,9.4,-0.8,-3.12,39,1,9085,1,1,0,5,14,1,12.0,2,0,5,11,2,10.5,1,Desistente
1,41,1,0,21,1,1,1,9,6,0,0,1,0,11.1,0.6,02.02,1,6,9500,1,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,Matriculado
1,1,1,1,18,0,38,37,9,7,0,0,1,1,7.6,2.6,0.32,1,1,9500,1,1,0,7,7,6,13.183.333.333.333.300,0,0,7,7,6,13.183.333.333.333.300,0,Graduado
1,1,1,1,22,0,19,1,5,5,0,0,1,0,9.4,-0.8,-3.12,17,5,9070,1,1,0,6,6,1,11.0,0,0,6,6,0,0.0,0,Matriculado
1,1,1,1,20,0,38,1,9,6,0,0,1,1,15.5,2.8,-4.06,17,1,9500,1,1,0,7,8,7,11.9725,0,0,8,8,8,1.265.125,0,Graduado
2,1,1,0,34,0,37,37,4,7,0,0,1,0,9.4,-0.8,-3.12,39,1,9254,1,1,0,6,7,5,12.4,0,0,6,8,5,12.8,0,Graduado
2,1,0,0,33,0,37,37,9,9,0,0,1,0,10.8,1.4,1.74,7,1,9147,1,3,3,8,9,5,12.6,2,2,7,13,5,11.25,0,Matriculado
1,1,1,0,22,0,37,38,9,9,0,0,1,1,7.6,2.6,0.32,1,3,9500,1,1,0,7,7,6,13.9,0,0,7,7,6,13.9,0,Graduado
1,1,1,0,20,0,37,37,9,6,0,0,1,1,7.6,2.6,0.32,17,3,9254,1,1,0,6,11,4,11.5,0,0,6,12,3,11.0,0,Matriculado
2,1,0,0,35,0,37,37,6,10,0,0,1,0,10.8,1.4,1.74,39,1,9147,1,1,0,5,6,4,14.2,0,0,5,10,4,11.857.142.857.142.800,0,Matriculado
2,1,1,0,39,0,38,37,4,7,0,0,0,0,9.4,-0.8,-3.12,39,1,9147,1,1,0,5,12,3,10.666.666.666.666.600,2,0,5,15,3,10.666.666.666.666.600,0,Desistente
1,1,1,0,19,0,38,37,9,5,0,0,0,0,11.1,0.6,02.02,18,6,9500,1,1,0,7,14,0,0.0,0,0,8,0,0,0.0,0,Desistente
4,1,0,0,36,0,37,37,9,8,0,0,1,1,10.8,1.4,1.74,39,1,9254,1,1,0,6,10,6,11.0,0,0,6,14,3,11.333.333.333.333.300,0,Graduado
1,1,1,0,21,0,37,37,9,9,0,0,1,1,12.7,3.7,-1.7,1,2,9500,1,1,0,8,8,7,13.957.142.857.142.800,0,0,8,8,7,13.957.142.857.142.800,0,Graduado
1,1,1,0,22,0,3,38,1,5,0,0,1,0,9.4,-0.8,-3.12,1,1,9238,1,1,0,6,11,4,12.5,1,0,6,13,3,13.666.666.666.666.600,0,Matriculado
2,1,0,0,42,0,38,38,9,7,0,1,1,1,11.1,0.6,02.02,39,1,9238,1,1,0,6,8,6,13.333.333.333.333.300,0,0,6,7,6,15.285.714.285.714.200,0,Graduado
1,1,1,0,34,0,37,37,90,90,0,0,1,0,10.8,1.4,1.74,39,1,9119,1,1,0,5,5,0,0.0,0,0,5,6,0,0.0,0,Desistente
1,1,1,0,20,0,19,19,4,4,0,0,1,0,7.6,2.6,0.32,17,1,9773,1,1,0,6,9,6,11.666.666.666.666.600,0,0,6,8,5,11.6,0,Matriculado
2,1,0,0,33,0,37,19,9,10,0,0,1,0,13.9,-0.3,0.79,44,1,8014,0,39,3,6,7,6,15.714.285.714.285.700,0,2,6,7,6,15.5,0,Graduado
1,1,1,0,20,0,1,19,9,6,0,0,1,0,13.9,-0.3,0.79,1,4,9254,1,1,0,6,8,5,11.0,0,0,6,9,5,11.4,0,Graduado
1,1,1,0,19,0,26,30,0,5,0,1,1,0,7.6,2.6,0.32,1,2,9670,1,1,0,5,8,4,12.25,0,0,5,7,4,12.75,2,Graduado
2,1,0,0,34,0,37,19,9,4,0,1,1,0,16.2,0.3,-0.92,43,1,9991,0,3,4,10,25,5,12.2,0,3,9,18,8,1.222.222.222.222.220,0,Desistente
1,1,1,0,18,0,37,37,9,6,0,0,1,0,7.6,2.6,0.32,1,1,9147,1,1,0,5,6,5,13.0,0,0,5,5,5,14.0,0,Graduado
1,1,0,0,24,0,38,37,6,6,0,0,1,1,10.8,1.4,1.74,17,1,8014,0,1,0,6,11,4,12.0,0,0,6,7,6,13.0,0,Graduado
1,1,1,0,18,0,19,12,9,7,0,0,1,0,7.6,2.6,0.32,1,1,9853,1,1,0,6,6,6,13.333.333.333.333.300,0,0,6,7,6,12.333.333.333.333.300,0,Graduado
1,1,1,0,20,0,37,37,10,6,0,0,1,0,7.6,2.6,0.32,1,1,9670,1,1,0,5,6,3,13.0,0,0,5,7,3,13.0,1,Matriculado
1,1,1,0,21,0,1,1,4,3,0,0,1,0,10.8,1.4,1.74,17,1,9500,1,1,0,8,8,7,12.91,0,0,8,8,7,12.91,0,Graduado
1,1,1,0,19,0,38,1,9,5,0,0,1,1,9.4,-0.8,-3.12,1,5,9238,1,1,0,6,8,6,11.0,0,0,6,13,3,11.0,0,Graduado
1,1,0,0,19,0,38,19,5,7,0,0,1,1,15.5,2.8,-4.06,17,4,9500,1,1,0,7,8,6,13.579.999.999.999.900,0,0,8,8,8,1.293.625,0,Graduado
1,1,1,0,18,0,19,19,5,5,0,0,1,1,12.4,0.5,1.79,1,1,9238,1,1,0,6,10,4,12.4,0,0,6,8,6,12.5,0,Graduado
4,1,0,0,38,0,37,37,5,5,0,0,1,1,13.9,-0.3,0.79,39,1,8014,0,1,4,9,13,8,1.288.888.888.888.880,0,2,7,9,7,13.0,0,Graduado
1,1,1,1,21,0,19,19,5,4,0,1,1,0,8.9,1.4,3.51,1,1,171,1,1,6,12,12,11,11.545.454.545.454.500,0,4,11,18,9,11.7,1,Matriculado
1,25,1,1,23,1,1,5,9,10,0,0,1,0,15.5,2.8,-4.06,43,1,9147,1,1,0,5,6,1,10.0,0,0,5,5,0,0.0,0,Matriculado
1,1,1,0,19,0,19,1,4,3,0,0,1,0,9.4,-0.8,-3.12,17,5,9500,1,1,0,8,8,8,1.434.125,0,0,8,8,8,1.434.125,0,Graduado
1,1,1,0,18,0,38,37,5,3,0,1,0,0,13.9,-0.3,0.79,1,2,9773,1,1,0,6,8,6,14.142.857.142.857.100,0,0,6,6,5,12.0,0,Desistente
1,1,1,0,18,0,19,37,5,5,0,0,1,1,9.4,-0.8,-3.12,1,6,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduado
1,1,1,0,24,0,19,19,9,6,0,0,1,0,12.4,0.5,1.79,39,1,9003,1,1,0,6,10,5,11.8,0,0,6,13,4,11.25,0,Matriculado
1,2,0,0,18,1,1,1,5,9,0,0,1,1,12.7,3.7,-1.7,1,1,9773,1,1,0,6,6,6,13.333.333.333.333.300,0,0,6,6,6,14.166.666.666.666.600,0,Graduado
1,1,1,0,18,0,3,1,4,9,0,0,1,0,13.9,-0.3,0.79,1,1,9130,1,1,0,6,8,6,14.5,0,0,6,9,6,12.857.142.857.142.800,0,Graduado
1,1,0,0,26,0,19,19,7,3,0,0,1,0,11.1,0.6,02.02,7,1,9991,0,40,5,10,13,8,12.666.666.666.666.600,0,5,10,12,10,13.4,0,Graduado
1,1,0,0,19,0,19,19,9,9,0,1,1,0,12.4,0.5,1.79,1,1,9147,1,1,0,5,13,1,10.0,0,0,5,8,2,10.0,0,Matriculado
1,1,1,0,19,0,38,38,9,9,0,0,1,1,12.7,3.7,-1.7,18,3,9670,1,1,0,6,10,0,0.0,0,0,6,6,0,0.0,0,Desistente
1,1,0,0,19,0,38,37,5,5,0,0,1,0,16.2,0.3,-0.92,1,1,9254,1,1,0,6,12,4,11.0,0,0,6,6,4,12.5,0,Matriculado
1,1,1,0,20,0,37,37,9,9,0,1,1,0,9.4,-0.8,-3.12,1,1,9130,1,1,0,5,10,2,12.0,2,0,5,9,4,11.0,0,Desistente
1,1,1,0,22,0,19,19,9,9,0,0,1,0,9.4,-0.8,-3.12,1,3,9254,1,1,0,6,10,4,10.0,0,0,6,12,2,13.5,0,Matriculado
1,1,1,0,19,0,19,1,5,5,0,0,1,0,11.1,0.6,02.02,1,2,9500,1,1,0,7,7,7,1.420.857.142.857.140,0,0,8,9,8,15.127.777.777.777.700,0,Graduado
1,1,1,0,20,0,3,1,5,10,0,0,1,0,12.4,0.5,1.79,1,5,9500,1,1,0,7,7,7,1.430.714.285.714.280,0,0,8,8,8,150.125,0,Graduado
2,1,0,0,36,0,37,37,5,5,0,0,1,0,10.8,1.4,1.74,39,1,9147,1,1,0,5,8,3,11.0,0,0,5,12,4,13.375,0,Matriculado
1,1,1,0,29,0,19,4,9,4,0,0,1,0,11.1,0.6,02.02,39,1,9853,1,19,0,7,14,0,0.0,0,0,6,6,0,0.0,0,Desistente
1,1,1,0,19,0,3,3,2,2,0,0,1,0,12.7,3.7,-1.7,17,3,9238,1,1,0,6,10,6,12.0,0,0,6,12,4,11.0,0,Graduado
5,1,0,0,24,0,1,1,4,8,0,1,0,0,13.9,-0.3,0.79,39,1,9147,1,1,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Desistente
5,1,0,0,27,0,1,1,4,8,0,1,0,0,8.9,1.4,3.51,39,1,9003,1,1,0,6,6,0,0.0,0,0,6,7,0,0.0,0,Desistente
1,1,1,0,18,0,37,37,9,8,0,0,1,1,13.9,-0.3,0.79,17,1,9773,1,1,0,6,7,6,13.857.142.857.142.800,0,0,6,7,6,14.285.714.285.714.200,0,Graduado
1,1,1,0,18,0,3,1,2,6,0,0,1,1,15.5,2.8,-4.06,17,2,171,1,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduado
1,1,1,0,21,0,38,37,3,7,0,0,1,0,12.7,3.7,-1.7,17,4,9556,1,1,0,7,0,0,0.0,0,0,7,0,0,0.0,0,Desistente
2,1,0,0,43,0,37,19,9,4,0,0,1,1,12.4,0.5,1.79,39,1,9670,1,1,0,6,8,5,11.0,0,0,6,9,5,13.0,0,Graduado
1,1,0,0,18,0,1,19,9,10,0,0,1,1,16.2,0.3,-0.92,43,1,9147,1,1,0,5,9,5,13.2,0,0,5,13,5,14.4,5,Graduado
1,1,1,0,21,0,37,37,9,9,0,0,1,1,8.9,1.4,3.51,18,1,9085,1,1,0,6,7,6,13.5,0,0,6,6,3,15.333.333.333.333.300,0,Desistente
1,1,0,0,26,0,6,27,1,7,0,0,1,0,9.4,-0.8,-3.12,7,1,9147,1,3,0,5,5,0,0.0,0,0,5,0,0,0.0,0,Desistente
1,1,1,0,19,0,1,19,9,4,0,0,1,1,12.7,3.7,-1.7,1,6,9500,1,1,0,8,8,7,14.214.285.714.285.700,0,0,8,8,7,14.214.285.714.285.700,0,Graduado
1,1,0,0,18,0,37,11,90,90,0,0,1,0,7.6,2.6,0.32,1,1,9085,1,1,0,5,5,5,13.0,0,0,5,5,5,12.4,0,Graduado
1,1,1,0,22,0,3,2,2,1,0,0,1,0,9.4,-0.8,-3.12,1,1,9773,1,1,0,6,13,2,12.0,0,0,6,14,1,10.0,0,Desistente
1,1,1,0,27,0,1,19,4,10,0,0,1,0,11.1,0.6,02.02,39,1,9500,1,19,0,7,0,0,0.0,0,0,8,0,0,0.0,0,Desistente
1,1,1,0,18,0,38,19,9,10,0,0,1,0,9.4,-0.8,-3.12,1,3,9147,1,1,0,5,6,5,12.8,1,0,5,6,5,12.6,0,Graduado
1,1,0,0,19,0,37,38,7,9,0,0,1,0,9.4,-0.8,-3.12,17,1,9085,1,1,0,5,11,4,13.6,2,0,5,9,4,12.2,0,Graduado
1,1,1,0,18,0,19,19,3,10,0,0,1,0,13.9,-0.3,0.79,17,4,9500,1,1,0,7,7,7,13.971.428.571.428.500,0,0,8,8,8,15.75,0,Graduado
1,1,0,0,19,0,38,37,4,4,0,0,1,1,11.1,0.6,02.02,1,1,9085,1,1,0,6,8,6,15.0,0,0,6,9,6,14.857.142.857.142.800,0,Graduado
1,1,0,0,32,0,37,37,9,9,0,0,0,0,11.1,0.6,02.02,39,1,9085,1,1,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Desistente
1,1,1,0,23,0,37,1,9,4,0,0,1,0,15.5,2.8,-4.06,42,1,9500,1,1,20,26,27,26,1.507.777.777.777.770,0,14,17,17,17,15.023.529.411.764.700,0,Graduado
1,1,1,0,20,0,37,37,4,3,0,0,1,0,7.6,2.6,0.32,17,3,9500,1,1,0,7,7,6,13.383.333.333.333.300,0,0,7,7,6,13.383.333.333.333.300,0,Graduado
1,1,1,0,20,0,19,38,5,5,0,1,1,0,8.9,1.4,3.51,1,1,171,1,1,6,12,12,12,13.25,0,4,11,16,10,13.090.909.090.909.000,0,Graduado
